"","CustomerID","Amount","Frequency","Recency"
"720",15973,8.05576170311841,33.3333333333333,68
"721",15983,83.5457865863419,66.6666666666667,26
"722",15984,16.7772587709725,33.3333333333333,70
"723",15987,8.25657368198949,0,10
"724",15996,19.1535338542804,0,14
"725",15998,62.8184979846044,0,22
"726",16003,85.9271547270849,0,28
"727",16010,8.01065176583577,0,22
"728",16011,29.5470089201263,33.3333333333333,22
"729",16013,83.4533839728758,100,74
"730",16016,27.1947439647269,33.3333333333333,14
"731",16019,52.6294727957975,33.3333333333333,74
"732",16029,83.4533839728758,100,100
"733",16033,76.6716142081751,100,94
"734",16034,11.1756231719562,0,82
"735",16037,21.8608576708721,0,30
"736",16042,0,66.6666666666667,82
"737",16048,18.658052123805,33.3333333333333,0
"738",16059,19.1535338542804,33.3333333333333,92
"739",16062,18.0119614091762,0,18
"740",16065,27.0725105862837,0,16
"741",16081,11.4666550253925,0,14
"742",16083,24.5907364561051,0,26
"743",16086,12.8970765850322,0,12
"744",16094,0,0,72
"745",16098,31.329579022424,0,0
"746",16112,9.90526913170646,33.3333333333333,80
"747",16122,18.177849565635,33.3333333333333,82
"748",16125,21.0525166979526,0,12
"749",16134,19.5813506788318,33.3333333333333,38
"750",16138,0,0,10
"751",16140,9.03217357139739,0,4
"752",16143,58.661107958266,66.6666666666667,38
"753",16145,47.6957553004176,100,82
"754",16150,24.2553222450197,33.3333333333333,74
"755",16153,15.6436897018379,0,38
"756",16161,51.2870883718223,100,86
"757",16163,32.129916619374,0,16
"758",16168,20.0666462944369,0,8
"759",16186,22.3861701663247,0,2
"760",16191,83.4533839728758,100,82
"761",16202,26.5763012761747,0,26
"762",16203,12.1469419828,33.3333333333333,82
"763",16206,11.7358594898212,0,92
"764",16210,83.4533839728758,100,30
"765",16218,34.290828131139,0,0
"766",16221,12.1316628104946,0,12
"767",16233,15.4210503339591,100,88
"768",16235,7.25906200433637,33.3333333333333,88
"769",16241,31.870170690182,33.3333333333333,68
"770",16244,76.8782468241149,0,2
"771",16250,16.4534858340245,0,0
"772",16252,0,0,14
"773",16255,49.0279536095226,33.3333333333333,68
"774",16262,0,0,26
"775",16265,61.1756231719562,33.3333333333333,18
"776",16270,83.0342981039275,0,40
"777",16271,9.69281587869792,0,30
"778",16274,26.0437129843861,0,0
"779",16279,0,0,80
"780",16282,12.2451652333348,0,68
"781",16293,27.5570786222552,0,12
"782",16303,60.1839321313718,0,80
"783",16306,17.6983745870986,33.3333333333333,72
"784",16315,16.4702201655971,0,86
"785",16316,20.1990657877505,33.3333333333333,70
"786",16321,6.38451128476012,0,100
"787",16326,19.4409278095488,0,78
"788",16327,38.9691651751284,0,8
"789",16350,26.2437973836236,33.3333333333333,80
"790",16351,11.1974505609639,0,82
"791",16353,76.9488220485732,100,84
"792",16359,5.86429184674263,33.3333333333333,88
"793",16365,26.8083991792902,33.3333333333333,28
"794",16367,12.435063517702,0,22
"795",16385,10.7849129087179,0,14
"796",16393,20.0011641274137,66.6666666666667,22
"797",16395,32.7818279710714,33.3333333333333,100
"798",16401,35.4986103228998,0,92
"799",16402,15.4101366394552,0,8
"800",16411,9.56767218172029,0,8
"801",16422,83.4533839728758,100,96
"802",16424,0,0,72
"803",16442,11.0344727230395,0,26
"804",16455,38.7057813477685,66.6666666666667,24
"805",16456,57.2896203489472,0,0
"806",16458,14.1077690953275,0,26
"807",16470,15.380305874478,33.3333333333333,30
"808",16473,10.8707673054816,0,74
"809",16477,39.6094352526884,33.3333333333333,42
"810",16493,9.29846771729166,0,88
"811",16497,20.3212991661937,0,80
"812",16499,23.2170661078855,100,26
"813",16500,12.0050639542498,0,86
"814",16503,60.4829673607776,66.6666666666667,86
"815",16510,18.0512507093901,0,2
"816",16519,7.5450008003376,0,16
"817",16520,23.701634143857,0,16
"818",16525,80.7242327672764,66.6666666666667,84
"819",16531,6.7533941589907,0,26
"820",16532,83.4533839728758,0,70
"821",16539,54.3683881200797,33.3333333333333,30
"822",16546,0,33.3333333333333,2
"823",16549,8.69384904177762,0,78
"824",16550,39.6974723883529,33.3333333333333,10
"825",16551,22.632819662112,0,74
"826",16552,6.93310632848765,0,0
"827",16553,83.4533839728758,66.6666666666667,26
"828",16554,0,33.3333333333333,84
"829",16556,22.616812910173,0,26
"830",16558,62.4699873401144,66.6666666666667,32
"831",16560,24.1687402686224,0,30
"832",16565,12.6380582354739,0,18
"833",16567,40.566930050494,0,74
"834",16570,0,0,26
"835",16579,0,0,16
"836",16583,16.9853465461795,0,0
"837",16593,5.06395424979264,0,92
"838",16596,8.77824827927417,0,14
"839",16600,9.15731726837502,0,70
"840",16607,26.1797703758676,66.6666666666667,32
"841",16634,11.990512361578,0,2
"842",16638,15.5425561327687,66.6666666666667,88
"843",16654,16.545160867857,0,10
"844",16655,59.0976557384206,0,84
"845",16656,51.2499818105092,66.6666666666667,72
"846",16658,8.96669140437421,0,10
"847",16665,9.85142823882074,0,22
"848",16670,56.2135300708663,100,94
"849",16676,33.8193565285721,0,72
"850",16679,9.44034574584188,0,14
"851",16684,83.4533839728758,100,38
"852",16686,26.195049548173,33.3333333333333,36
"853",16700,24.5150681742117,0,14
"854",16701,61.3262321561095,33.3333333333333,84
"855",16705,82.1473785305802,100,72
"856",16710,38.1957480246213,33.3333333333333,26
"857",16711,15.584755751517,0,32
"858",16713,53.6728219903668,100,38
"859",16717,22.3548842420803,0,14
"860",16718,45.3827796452322,0,8
"861",16719,42.4309890717539,33.3333333333333,70
"862",16722,58.0659478179887,66.6666666666667,26
"863",16725,31.9771248963199,100,68
"864",16726,9.42724931243725,0,24
"865",16727,19.8498275636268,0,18
"866",16735,48.0464486838084,0,78
"867",16743,31.3062964741491,0,30
"868",16746,51.1299311709667,33.3333333333333,92
"869",16748,34.8510644490039,0,78
"870",16752,15.0972773970111,0,2
"871",16754,83.4533839728758,0,2
"872",16770,17.2436373161042,66.6666666666667,30
"873",16771,21.5843774101075,0,70
"874",16775,29.5433710219583,33.3333333333333,86
"875",16779,83.4533839728758,100,84
"876",16781,21.4381339037558,33.3333333333333,16
"877",16782,40.6928013271053,100,28
"878",16791,18.5809286826443,0,82
"879",16795,30.1858238384191,0,16
"880",16805,15.6262277906317,0,26
"881",16810,0,0,26
"882",16812,34.8765297361796,0,26
"883",16814,83.4533839728758,100,96
"884",16816,5.51359846335181,0,30
"885",16817,23.6317864990323,66.6666666666667,28
"886",16833,22.5171345003711,0,78
"887",16835,5.94796350460558,0,0
"888",16839,96.6887850875278,66.6666666666667,88
"889",16843,55.2276596673506,0,92
"890",16850,24.185474600195,0,80
"891",16858,25.1662519462755,33.3333333333333,14
"892",16861,0,0,10
"893",16863,11.8449964348598,33.3333333333333,26
"894",16873,83.4533839728758,33.3333333333333,38
"895",16875,23.7882161202544,33.3333333333333,82
"896",16883,9.31520204886425,0,4
"897",16885,13.8713057144104,0,32
"898",16889,38.0560527349718,0,74
"899",16891,16.8987645697822,0,4
"900",16892,0,0,100
"901",16893,10.617569592992,0,14
"902",16898,3.76376944456571,33.3333333333333,16
"903",16899,12.4088706508927,0,26
"904",16904,38.6315682251422,66.6666666666667,98
"905",16905,18.5096258785524,0,4
"906",16907,13.2434044906215,0,16
"907",16912,27.4515795753845,0,100
"908",16916,14.4118973821685,0,2
"909",16919,39.290027793542,33.3333333333333,26
"910",16923,65.8641463308159,66.6666666666667,78
"911",16926,16.7525210634304,0,4
"912",16927,15.8685118086175,0,24
"913",16928,8.45811324049417,0,0
"914",16931,26.5319189185256,33.3333333333333,32
"915",16945,20.3613160460412,0,30
"916",16948,5.06395424979264,0,96
"917",16950,12.5143696977634,0,12
"918",16954,25.2324616929323,0,28
"919",16955,24.0086727492324,100,74
"920",16983,11.8951994295776,0,8
"921",16985,67.9064623623055,0,30
"922",16995,0,0,2
"923",16996,8.63564267109035,100,40
"924",16997,28.375605710045,0,96
"925",17001,28.9547590983833,0,30
"926",17007,14.160154828946,66.6666666666667,40
"927",17017,83.4533839728758,100,26
"928",17018,29.4669751604313,0,96
"929",17019,45.8309686995242,33.3333333333333,86
"930",17025,11.7118493619127,33.3333333333333,0
"931",17026,2.41192648535382,0,8
"932",17033,22.3949011219278,0,28
"933",17041,21.0052240217692,33.3333333333333,26
"934",17044,0,0,28
"935",17048,18.8013853116224,0,84
"936",17059,52.557442412072,0,8
"937",17062,31.4190713173557,100,30
"938",17064,10.7572648826414,0,92
"939",17068,29.2086843905065,66.6666666666667,86
"940",17069,41.4502117256734,66.6666666666667,44
"941",17076,11.0228314489021,0,18
"942",17085,53.0289140146389,66.6666666666667,38
"943",17090,4.45278735757629,0,38
"944",17091,64.6199851573755,33.3333333333333,98
"945",17095,22.060214490476,33.3333333333333,84
"946",17097,20.9281005806085,33.3333333333333,98
"947",17114,10.3490927081969,0,78
"948",17126,14.7444012747195,33.3333333333333,22
"949",17128,11.4295484640794,0,78
"950",17135,15.6851617409525,0,4
"951",17146,21.7000625718485,0,30
"952",17158,30.1065176583577,0,26
"953",17179,17.6801850962588,0,24
"954",17181,11.3153184616056,0,0
"955",17188,57.6868788288878,66.6666666666667,68
"956",17189,16.5320644344524,0,28
"957",17191,37.1145646891052,66.6666666666667,10
"958",17194,18.3801167037732,0,26
"959",17198,37.9549191659027,33.3333333333333,16
"960",17204,0,0,38
"961",17211,56.7301116107158,66.6666666666667,40
"962",17213,42.6543560192663,100,70
"963",17214,12.4452496325723,0,28
"964",17218,56.4332591202107,100,78
"965",17220,23.100653366511,0,18
"966",17223,21.3064419900758,0,10
"967",17227,10.3498202878305,0,10
"968",17228,25.898197057668,33.3333333333333,12
"969",17230,83.4533839728758,100,74
"970",17231,27.8655723868977,66.6666666666667,98
"971",17235,24.8759476724728,0,2
"972",17236,9.18787561298584,0,22
"973",17238,26.9269946595655,33.3333333333333,4
"974",17239,0,0,42
"975",17243,81.7690371211129,100,78
"976",17251,20.6108758603629,0,22
"977",17259,27.767349136363,0,10
"978",17262,19.5617060287248,0,14
"979",17284,52.1027051410777,0,74
"980",17287,16.2031984400693,33.3333333333333,12
"981",17288,17.2523682717073,33.3333333333333,94
"982",17293,25.1844414371153,0,24
"983",17303,18.1924011583068,0,24
"984",17306,23.573580128345,0,40
"985",17307,0,0,16
"986",17315,41.3912777753525,100,100
"987",17320,32.8080208378807,0,10
"988",17324,51.0928246096535,33.3333333333333,84
"989",17338,83.4533839728758,33.3333333333333,84
"990",17339,4.36547780154538,0,16
"991",17340,83.4533839728758,66.6666666666667,38
"992",17341,37.3684899812284,0,14
"993",17343,14.0888520248541,0,36
"994",17346,18.0323336389168,33.3333333333333,28
"995",17358,17.9493895606874,0,36
"996",17364,29.8875161886468,33.3333333333333,100
"997",17365,54.0344290682615,33.3333333333333,82
"998",17368,50.4940265712082,33.3333333333333,86
"999",17371,7.10335996274792,0,24
"1000",17372,26.9771976542833,33.3333333333333,26
"1001",17375,7.98227616012573,0,24
"1002",17377,44.3881782861134,100,32
"1003",17381,83.4533839728758,100,80
"1004",17389,0,66.6666666666667,88
"1005",17392,22.7303153330132,0,30
"1006",17396,28.9212904352381,0,4
"1007",17400,30.8617453180251,0,40
"1008",17402,41.6080965061626,66.6666666666667,88
"1009",17404,83.4533839728758,66.6666666666667,32
"1010",17406,83.4533839728758,100,86
"1011",17411,0,0,16
"1012",17412,32.578105673666,33.3333333333333,30
"1013",17418,12.178955486678,0,100
"1014",17419,51.2558024475779,66.6666666666667,98
"1015",17420,9.52037950553688,0,0
"1016",17428,83.4533839728758,100,82
"1017",17430,8.19254667423349,0,16
"1018",17442,0,0,16
"1019",17449,49.7853640080907,0,28
"1020",17450,83.4533839728758,100,82
"1021",17454,12.066908223105,0,28
"1022",17456,18.1793047249021,0,16
"1023",17457,28.0700222639368,0,68
"1024",17460,5.114884824144,33.3333333333333,2
"1025",17470,12.9800206632616,0,12
"1026",17491,46.049970169235,33.3333333333333,96
"1027",17496,19.7210459684812,0,30
"1028",17511,83.4533839728758,100,70
"1029",17519,24.0355931956753,33.3333333333333,26
"1030",17524,10.549904687068,0,24
"1031",17525,30.7547911118872,0,28
"1032",17526,16.2686806070924,66.6666666666667,26
"1033",17530,21.8739541042767,0,16
"1034",17547,0,0,2
"1035",17548,0,0,0
"1036",17551,22.3250534771031,0,28
"1037",17552,21.7197072219554,33.3333333333333,2
"1038",17555,14.2205439385341,0,78
"1039",17567,37.6849871218405,0,2
"1040",17569,25.0389255103971,0,82
"1041",17572,5.15126380582355,0,0
"1042",17576,30.2178373422971,100,96
"1043",17580,3.40871058337335,0,30
"1044",17581,86.9188457676693,100,88
"1045",17585,30.3990046710612,0,70
"1046",17591,29.5833879018058,0,12
"1047",17593,48.2312539107405,0,42
"1048",17596,28.5662315740458,0,10
"1049",17602,55.8089957945897,0,98
"1050",17609,31.2888345629429,0,92
"1051",17611,41.1511764962675,33.3333333333333,98
"1052",17616,23.7481992404069,0,12
"1053",17618,23.3029205046492,0,22
"1054",17621,17.4182564281661,0,38
"1055",17629,15.1809490548741,33.3333333333333,82
"1056",17633,0,0,28
"1057",17634,57.1622939130688,0,72
"1058",17643,7.38857117911555,0,0
"1059",17646,18.2622488031315,0,16
"1060",17655,44.3023238893497,33.3333333333333,30
"1061",17659,26.1892289111043,33.3333333333333,30
"1062",17671,28.679733996886,0,16
"1063",17674,21.8754092635439,0,10
"1064",17675,83.4533839728758,100,70
"1065",17676,21.8783195820783,0,14
"1066",17677,83.4533839728758,100,26
"1067",17682,28.4847426550836,0,10
"1068",17685,59.9903959488366,66.6666666666667,88
"1069",17690,83.4533839728758,100,94
"1070",17691,21.1289125594796,33.3333333333333,30
"1071",17692,24.9748985026411,0,28
"1072",17696,12.4161464472286,66.6666666666667,72
"1073",17700,0,0,16
"1074",17702,0,0,16
"1075",17706,34.7659376318738,66.6666666666667,14
"1076",17707,6.0898415331558,0,74
"1077",17708,8.04703074751531,0,98
"1078",17720,7.42131226262714,0,12
"1079",17722,83.4533839728758,66.6666666666667,98
"1080",17730,22.6626504270892,0,94
"1081",17732,22.1162381222625,0,2
"1082",17735,33.0757701430422,0,12
"1083",17739,49.663858209281,33.3333333333333,80
"1084",17742,22.0143769735598,0,82
"1085",17744,49.1203562229886,66.6666666666667,94
"1086",17752,5.86720216527699,0,28
"1087",17757,51.7527393373205,100,78
"1088",17760,12.5536589979773,0,0
"1089",17771,8.42537215698258,0,100
"1090",17787,92.1254056256457,33.3333333333333,100
"1091",17790,29.0704442601243,100,32
"1092",17796,28.8776356572227,33.3333333333333,78
"1093",17799,16.2599496514894,0,24
"1094",17800,9.89872091500415,0,78
"1095",17802,7.29034792858078,0,2
"1096",17809,91.0565911439007,66.6666666666667,4
"1097",17811,38.1011626722545,33.3333333333333,100
"1098",17812,15.82849492877,0,10
"1099",17816,1.17940658605084,0,16
"1100",17819,71.3115350475109,33.3333333333333,22
"1101",17820,0,0,28
"1102",17827,92.5335778000902,66.6666666666667,18
"1103",17838,68.0694402002299,33.3333333333333,16
"1104",17841,83.4533839728758,100,100
"1105",17848,12.3368402671672,33.3333333333333,86
"1106",17849,15.8430465214418,0,80
"1107",17850,83.4533839728758,100,2
"1108",17855,15.204231603149,0,2
"1109",17857,97.5466014755315,33.3333333333333,30
"1110",17858,83.4533839728758,33.3333333333333,28
"1111",17860,18.3932131371779,0,10
"1112",17862,24.0756100755228,0,100
"1113",17863,27.991443663509,0,8
"1114",17865,78.5662315740458,33.3333333333333,32
"1115",17869,15.5934867071201,0,10
"1116",17870,23.7481992404069,0,14
"1117",17873,15.6538758167081,0,0
"1118",17880,33.3900845447534,0,18
"1119",17884,23.6186900656277,33.3333333333333,10
"1120",17888,2.14126686165801,0,32
"1121",17890,34.7026382037514,0,24
"1122",17894,37.5321953987864,100,42
"1123",17897,29.7667379694708,66.6666666666667,12
"1124",17905,28.6775512579852,33.3333333333333,42
"1125",17908,17.7005573259993,0,0
"1126",17912,19.9364095400242,100,28
"1127",17913,15.8648739104495,0,36
"1128",17917,8.06958571615663,0,22
"1129",17920,53.5433128155877,33.3333333333333,10
"1130",17924,17.9894064405349,66.6666666666667,38
"1131",17925,17.7587636966866,0,2
"1132",17937,83.4533839728758,33.3333333333333,24
"1133",17949,83.4533839728758,33.3333333333333,72
"1134",17950,18.414312946552,66.6666666666667,16
"1135",17951,28.5065700440913,66.6666666666667,38
"1136",17954,25.7104815122015,100,88
"1137",17961,42.4069789438454,100,94
"1138",17964,19.0451244888753,0,2
"1139",17965,43.3251844414371,66.6666666666667,84
"1140",17967,8.95432255060316,0,4
"1141",17968,20.1794211376435,0,0
"1142",17969,9.10929701255802,0,24
"1143",17975,76.6410558635642,66.6666666666667,68
"1144",17976,25.6973850787969,0,2
"1145",17978,21.8943263340173,0,16
"1146",17980,21.4781507836033,0,28
"1147",17988,4.72854003870724,0,94
"1148",17990,22.9915164214723,33.3333333333333,40
"1149",17999,13.8487507457691,0,14
"1150",18004,12.3302920504649,0,22
"1151",18011,7.47879105368083,0,0
"1152",18016,11.3975349602014,0,18
"1153",18032,5.34771030689309,0,78
"1154",18037,2.27732425313951,0,22
"1155",18041,82.578105673666,100,96
"1156",18043,23.0249850846175,0,14
"1157",18044,5.40227877941241,0,26
"1158",18050,5.41319247391627,0,28
"1159",18055,83.4533839728758,66.6666666666667,30
"1160",18061,29.4786164345688,0,14
"1161",18062,12.3543021783734,0,72
"1162",18065,24.1752884853247,66.6666666666667,30
"1163",18069,21.2969834548391,33.3333333333333,92
"1164",18071,18.8406746118363,0,16
"1165",18074,35.6222988606103,0,0
"1166",18075,13.7076002968525,33.3333333333333,30
"1167",18077,28.836163618108,33.3333333333333,36
"1168",18085,50.1993568196039,33.3333333333333,86
"1169",18092,83.4533839728758,100,86
"1170",18095,27.2660467688188,0,82
"1171",18097,47.8150783603265,33.3333333333333,68
"1172",18102,83.4533839728758,100,16
"1173",18106,31.3368548187599,0,88
"1174",18109,73.6761688566814,100,96
"1175",18113,5.55288776356572,0,10
"1176",18116,48.4255176729093,66.6666666666667,44
"1177",18118,65.4319640284629,66.6666666666667,96
"1178",18119,13.1779223235983,0,12
"1179",18141,0,0,26
"1180",18144,36.5717902824464,33.3333333333333,26
"1181",18156,15.0048747835451,0,8
"1182",18168,30.9250447461475,100,28
"1183",18171,17.4946522896931,0,80
"1184",18176,32.6428602610556,33.3333333333333,40
"1185",18178,21.8746816839103,0,18
"1186",18179,45.3209353763769,33.3333333333333,94
"1187",18190,11.7511386621266,33.3333333333333,96
"1188",18193,0,0,14
"1189",18198,21.8666783079408,0,74
"1190",18212,18.074533257665,0,94
"1191",18219,28.3799711878465,33.3333333333333,26
"1192",18223,81.313572270485,66.6666666666667,94
"1193",18225,0,33.3333333333333,16
"1194",18226,30.052676765472,33.3333333333333,84
"1195",18229,73.7110926790937,66.6666666666667,88
"1196",18230,0,33.3333333333333,28
"1197",18233,32.0135038779994,0,96
"1198",18239,31.8752637476172,0,2
"1199",18245,26.6097699393199,0,36
"1200",18256,0,0,38
"1201",18259,27.3788216120254,0,14
"1202",18260,57.3165407953901,33.3333333333333,78
"1203",18269,10.1060811105776,33.3333333333333,30
"1204",18283,7.89060112629327,0,72
